Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
323,NMB Bank Limited Promoter Share,,,,,,NMBPO,8579999,,100,858,377858,44.55,,21,128,113,113,117.896887,8,0
324,Prabhu  Bank Limited Promoter Share,,,,,,PRVUPO,1000000,,100,100,5062289,533,,49,115,100,100,105.289294,36,0
325,Prabhu Mahalaxmi Life Insurance Limited promotor,,,,,,PMLIP,42960000,,100,4296,469375,129.83,,13,296,275.4,275.4,276.593655,10,0
326,Prime Commercial Bank Promoter Share,,,,,,PCBLP,400000,,100,40,4653971,617.55,,61,147,125,125,132.692101,27,0
327,Progressive Finance Limited Promoter Share,,,,,,PROFLP,180000,,100,18,244073,43.78,,79,235,119,142.2,179.354042,12,0
328,Rastriya Beema Company Limited Promoter Share,,,,,,RBCLPO,1776296,,100,177.63,62177,744.73,,2409,15909.9,10001,10095,11977.613603,215,0
329,Reliance Finance Ltd. Promoter Share,,,,,,RLFLPO,2000000,,100,200,30088,6.14,,2,204,204,204,204,2,0
330,RSDC Laghubitta Bittiya Sanstha Ltd. Promoter Share,,,,,,RSDCP,1000000,,100,100,5434,1.68,,6,310,259,310,310,3,0
331,Sadhana Laghubitta Bittiya Sanstha Limited Promoter Shares,,,,,,SDLBSLP,0,,100,,134810,45.55,,26,338,327,327,337.856798,5,0
332,Sagarmatha Lumbini Insurance Co. Limited Promoter Share,,,,,,SALICOPO,100000,,100,10,245090,66.76,,23,394,270,270,272.385393,7,0
333,Samata Gharelu Laghubitta Bittiya Sanstha Limited Promoter,,,,,,SMATAP,316000,,100,31.6,55069,19.82,,3,366,332,347.18,359.825927,2,0
334,Sana Kisan Bikas Laghubitta Bittiya Sanstha Limited Promoter,,,,,,SKBBLP,2300000,,100,230,636325,218.35,,492,100,100,100,343.145972,8,0
335,Sanima Bank Ltd. Promoter Share,,,,,,SNMAPO,5376000,,100,537.6,1160585,172.51,,4,150,145,145,148.642064,4,0
336,Saptakoshi Development Bank Ltd Promoter Share,,,,,,SAPDBLP,5542510,,100,554.25,155697,21.08,,17,195,129,195,135.413726,5,0
337,Shangrila Development Bank Ltd. Promoter Share,,,,,,SADBLP,7359999,,100,736,524866,90.37,,19,173,157,170,172.182978,13,0
338,Shine Resunga Development Bank Ltd. Promoter Share,,,,,,SHINEP,6333300,,100,633.33,471244,77.73,,10,210,181.3,210,164.942956,9,0
339,Shree Investment & Finance Co. Ltd. Promoter Share,,,,,,SIFCPO,1000000,,100,100,23065,5.26,,1,228,172,228,228,1,0
340,Siddhartha Bank Limited Promoter Share,,,,,,SBLPO,3000000,,100,300,1393168,194.27,,9,148,135,137.7,139.446699,9,0
341,Siddhartha Premier Insurance Limited Promoter Share,,,,,,SPILPO,5480256,,100,548.03,769466,163.79,,17,426,426,426,212.860498,5,0
342,Sindhu Bikas Bank Ltd. Promoter Share,,,,,,SINDUP,1075000,,100,107.5,32000,5.48,,3,188,143,188,171.125,3,0
343,SuryaJyoti Life Insurance Company Limited Promoter,,,,,,SJLICP,900000,,100,90,520,0.2,,3,318.34,318.34,318.34,390.76923,1,0
344,Suryodaya Womi Laghubitta Bittiya Sanstha Limited Promoter,,,,,,SWMFPO,7919848,,100,791.98,275931,86.9,,73,342,251.1,251.1,314.921636,17,0
345,Swabalamban Laghubitta Bittiya Sanstha Limited Promoter Share,,,,,,SWBBLP,175000,,100,17.5,936,0.66,,4,782,782,782,700,1,0
346,Swarojgar Laghubitta Bittiya Sanstha Ltd. Promoter Share,,,,,,SLBBLP,536800,,100,53.68,46030,18.87,,12,410,303,410,410,6,0
347,United Ajod Insurance Limited Promoter Share,,,,,,UAILPO,1500000,,100,150,16593,5.09,,6,307,307,307,307,3,0
348,Unnati Sahakarya Laghubitta Bittiya Sanstha Limited Promoter Share,,,,,,USLBP,550000,,100,55,26301,9.21,,1,0,100,100,350,1,0
349,Vijaya laghubitta Bittiya Sanstha Ltd. Promoter Share,,,,,,VLBSPO,1400000,,100,140,38851,12.7,,4,327,327,327,327,4,0
TOTAL,,,,,,,,857027732,,,85702.75,92496195,15657.63,,26322,,,,,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Tradings,,,,,,,,,,,,,,,,,,,,,
S.N.,SECURITY NAME,,,,,,SYMBOL,LISTED UNITS,,FACE VALUE,PAID UP CAPITAL     (Rs. in million),TOTAL TRADED QUANTITY,TOTAL TRADED VALUE (Rs. in million),,TOTAL TRADES,HIGH PRICE,LOW PRICE,CLOSE PRICE,AVERAGE PRICE,NO. OF TRADING DAYS,MARKET CAPITALIZATION          (Rs. in million)
350,Bishal Bazar Company Limited,,,,,,BBC,491400,,100,49.14,103554,405.27,,5477,4539,3380,4087,3913.630641,226,2008.35
351,Nepal Tading Limited,,,,,,NTL,50000,,50,2.5,0,0,,0,56,56,56,0,0,2.8
352,Nepal Welfare Company Limited,,,,,,NWC,41000,,50,2.05,0,0,,0,95,95,95,0,0,3.9
353,Salt Trading Corporation,,,,,,STC,3207171,,100,320.72,694214,3557.04,,20300,5900,4210,4905,5123.841846,229,15731.17
TOTAL,,,,,,,,3789571,,,374.41,797768,3962.31,,25777,,,,,,17746.22
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Mutual Funds,,,,,,,,,,,,,,,,,,,,,
S.N.,SECURITY NAME,,,,,,SYMBOL,LISTED UNITS,,FACE VALUE,PAID UP CAPITAL     (Rs. in million),TOTAL TRADED QUANTITY,TOTAL TRADED VALUE (Rs. in million),,TOTAL TRADES,HIGH PRICE,LOW PRICE,CLOSE PRICE,AVERAGE PRICE,NO. OF TRADING DAYS,MARKET CAPITALIZATION          (Rs. in million)
354,Citizens Mutual Fund -1,,,,,,CMF1,82000000,,10,820,7117126,59.87,,1435,9.83,7.35,9.64,8.412632,218,0
355,CITIZENS MUTUAL FUND 2,,,,,,CMF2,56000000,,10,560,2747366,22.71,,1279,10.39,6.81,10.32,8.267457,214,0
356,Citizens Super 30 Mutual Fund,,,,,,C30MF,75072390,,10,750.72,1138991,9.78,,1150,10.05,7.61,10,8.583092,197,0
357,Global IME Balanced Fund-1,,,,,,GIBF1,102576360,,10,1025.76,4804921,39.88,,3483,9.58,7.2,9.1,8.300841,226,0
358,Himalayan 80-20,,,,,,H8020,10000000,,10,100,1368092,12.23,,1838,10.1,8.3,9.99,8.937669,119,0
359,Kumari Dhanabriddhi Yojana,,,,,,KDBY,4000000,,10,40,5956595,51.77,,7623,9.99,7.24,9.67,8.690597,227,0
360,Kumari Equity Fund,,,,,,KEF,100000000,,10,1000,4741129,40.24,,4623,10.35,6.91,9.66,8.487675,226,0
361,Kumari Sabal Yojana,,,,,,KSY,74475070,,10,744.75,157077,1.36,,500,10.04,7.77,10,8.657363,48,0
362,Laxmi Equity Fund,,,,,,LEMF,0,,10,0,7575944,69.83,,1252,9.9,7.92,10,9.217783,186,0
363,Laxmi Unnati Kosh,,,,,,LUK,65262360,,10,652.62,7719759,66.48,,1911,9.61,7.49,9,8.612192,216,0
364,Laxmi Value Fund 2,,,,,,LVF2,80000000,,10,800,545715,4.41,,2420,10,7.09,9.24,8.081874,178,0
365,Mega Mutual Fund -1,,,,,,MMF1,125000000,,10,1250,6606493,48.36,,7728,8.29,6.53,7.72,7.31935,228,0
366,NABIL BALANCED FUND-2,,,,,,NBF2,112000000,,10,1120,6440600,55.58,,2351,9.55,7.03,9,8.630217,226,0
367,Nabil Balanced Fund-3,,,,,,NBF3,125000000,,10,1250,8663180,64.3,,7360,8,6.74,7.8,7.422561,228,0
368,Nabil Equity Fund,,,,,,NEF,0,,10,0,2438095,23.76,,808,10.24,9,10,9.746555,66,0
369,NIBL Growth Fund,,,,,,NIBLGF,132000000,,10,1320,7424892,59.51,,3010,10.64,7.2,10.64,8.01507,221,0
370,NIBL Pragati Fund,,,,,,NIBLPF,0,,10,0,3895311,35.62,,966,9.7,8.1,10,9.143282,104,0
371,NIBL Samriddhi Fund -2,,,,,,NIBSF2,150000000,,10,1500,4595098,34.16,,3731,8.93,6.6,8.25,7.43366,228,0
372,NIBL Stable Fund,,,,,,NIBLSTF,113000000,,10,1130,178706,1.58,,491,10.55,7.95,10,8.844088,30,0
373,NIC Asia Balanced Fund,,,,,,NICBF,75500000,,10,755,8269082,74.39,,1236,9.69,7.71,9.6,8.995584,209,0
374,NIC Asia Flexi CAP Fund,,,,,,NICFC,10200000,,10,102,3110137,26.86,,5190,10.17,7.52,9.25,8.635916,226,0
375,NIC Asia Growth Fund,,,,,,NICGF,83520000,,10,835.2,5250245,50.89,,1681,10.62,8.3,9.9,9.692047,220,0
376,NIC ASIA Growth Fund-2,,,,,,NICGF2,90500000,,10,905,519816,4.19,,2083,10,7.32,8.2,8.06109,100,0
377,NIC Asia Select Fund 30,,,,,,NICSF,125000000,,10,1250,7109832,63.52,,4024,10.39,7.65,9.6,8.933427,226,0
378,NMB 50,,,,,,NMB50,125000000,,10,1250,10267377,102.59,,1894,11.5,8.71,10.04,9.99217,214,0
379,NMB Hybrid Fund L-1,,,,,,NMBHF1,0,,10,0,2774068,29.8,,718,11.57,9.45,10,10.74356,57,0
380,NMB Sulav Investment Fund - 2,,,,,,NSIF2,122100000,,10,1221,7782045,73.28,,2673,10.44,8.35,10.06,9.416552,229,0
381,Prabhu Select Fund,,,,,,PSF,125000000,,10,1250,11365092,99.49,,5188,9.87,7.15,9.79,8.753999,228,0
382,Prabhu Smart Fund,,,,,,PRSF,100000000,,10,1000,5829168,49.52,,1958,9.9,7.45,9.61,8.494494,217,0
383,RBB Mutual Fund 1,,,,,,RMF1,125000000,,10,1250,5568533,43.94,,2906,8.55,6.82,8.16,7.890662,228,0
384,RBB Mutual Fund 2,,,,,,RMF2,84611929,,10,846.12,832092,7,,1033,10.64,7.23,9.5,8.410916,194,0
385,Sanima Equity Fund,,,,,,SAEF,130000000,,10,1300,17537522,182.69,,3499,12.3,8.85,10.91,10.416963,227,0
386,Sanima Growth Fund,,,,,,SAGF,67253260,,10,672.53,1283970,11.3,,2264,10.34,7.31,10.14,8.799729,225,0
387,Sanima Large Cap Fund,,,,,,SLCF,120000000,,10,1200,3739990,29.28,,2852,9.29,6.87,9.29,7.828592,226,0
388,Siddhartha Equity Fund,,,,,,SEF,150000000,,10,1500,9601838,78.84,,1887,9.3,7.16,8.39,8.211052,215,0
389,Siddhartha Equity Orineted Scheme,,,,,,SEOS,100000000,,10,1000,0,0,,0,10.85,10.85,10.85,0,0,0
390,Siddhartha Investment Growth Scheme - 2,,,,,,SIGS2,120000000,,10,1200,9341018,78.21,,1465,9.6,6.92,9.49,8.372821,205,0
391,Siddhartha Investment Growth Scheme 3,,,,,,SIGS3,80580000,,10,805.8,954860,8.42,,871,10,7.86,9.45,8.818658,88,0
392,Sunrise Bluechip Fund,,,,,,SBCF,125000000,,10,1250,5811970,46.23,,2892,8.67,7.13,8.27,7.953493,226,0
393,Sunrise First Mutual Fund,,,,,,SFMF,86000000,,10,860,8509898,89.59,,1823,11.67,8.8,10.35,10.527318,218,0
394,Sunrise Focused Equity Fund,,,,,,SFEF,100000000,,10,1000,2979179,24.57,,1729,9.68,7.41,8.24,8.247582,224,0
TOTAL,,,,,,,,3551651369,,,35516.5,212552822,1876.03,,103825,,,,,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Debentures,,,,,,,,,,,,,,,,,,,,,
S.N.,SECURITY NAME,,,,,,SYMBOL,LISTED UNITS,,FACE VALUE,PAID UP CAPITAL     (Rs. in million),TOTAL TRADED QUANTITY,TOTAL TRADED VALUE (Rs. in million),,TOTAL TRADES,HIGH PRICE,LOW PRICE,CLOSE PRICE,AVERAGE PRICE,NO. OF TRADING DAYS,MARKET CAPITALIZATION          (Rs. in million)
395,10 % NMB DEBENTURE 2085,,,,,,NMBD2085,0,,1000,,7471,7.65,,48,1076,943,1045.1,1023.964676,34,0
396,10% Citizens Bank Debenture 2090,,,,,,CIZBD90,0,,1000,,3711,3.84,,144,1088,1000,1058,1034.929479,34,0
397,10% Himalayan Bank Debenture 2083,,,,,,HBLD83,0,,1000,,44082,44.16,,69,1090,971,1080,1001.693639,42,0
398,10% Laxmi Bank Debenture 2086,,,,,,LBLD86,0,,1000,,41086,41.7,,33,1090,954,1048.5,1014.915153,23,0
399,10% Nabil Debenture 2082,,,,,,NBLD82,0,,1000,,2532,2.59,,51,1090,965,1051,1023.283017,36,0
400,10% Nepal SBI Bank Debenture 2086,,,,,,SBIBD86,0,,1000,,19373,19.13,,77,1073.1,883.5,1052,987.531187,47,0
401,10% NIC Asia Debenture 2085/86,,,,,,NICAD85/86,2404688,,1000,2404.69,4892,5.05,,110,1100,1000,1005,1032.921402,33,0
402,10% NIMB Debenture 2090,,,,,,NIMBD90,0,,1000,,60921,64.81,,185,1140,999.6,1140,1063.771495,55,0
403,10% Prabhu Bank Debenture 2084 ,,,,,,PBLD84,0,,1000,,82362,82.53,,265,1122,931.2,1122,1002.068335,88,0
404,10% Prime Debenture 2088,,,,,,PBD88,0,,1000,,76275,74.57,,896,1105,863,1105,977.606417,203,0
405,10% Sanima Bank Limited Debenture,,,,,,SAND2085,2000000,,1000,2000,35784,35.64,,67,1256.6,1030.1,1256.6,996.009725,19,0
406,10% Sunrise Debenture 2080,,,,,,SRD80,0,,1000,0,6767,6.89,,52,1049,965.3,1000,1018.267666,32,0
407,10.15% Prime Debenture 2084,,,,,,PBD84,0,,1000,,1160,1.23,,49,1105,1000,1041,1057.825862,11,0
408,10.25% Citizens Bank Debenture 2086,,,,,,CIZBD86,0,,1000,,27975,28.5,,53,1075,950,1060,1018.750616,34,0
409,10.25% GLOBAL IME BANK LTD. DEBENTURE 2080/81,,,,,,GBD80/81,0,,1000,0,7780,7.87,,159,1058,973.6,1000,1011.278264,64,0
410,10.25% KBL Debenture 2086,,,,,,KBLD86,0,,1000,,13221,13.8,,91,1151,974,1151,1043.480235,45,0
411,10.25% Machhapuchhre Bank Debenture 2085,,,,,,MBLD2085,0,,1000,,72194,71.74,,63,1206.8,975.1,1206.8,993.674754,36,0
412,10.25% NBBL Debenture 2085,,,,,,NBBD2085,0,,1000,,55030,55.19,,13,1252.1,1191,1230,1002.86033,8,0
413,10.25% Nepal SBI Bank Debenture 2083,,,,,,SBID83,0,,1000,,35326,35.78,,505,1133,900,1096,1012.897619,140,0
414,10.25% NIC Asia Debenture 2083/84,,,,,,NICD83/84,0,,1000,,895,0.92,,34,1120,1000,1120,1032.054189,23,0
415,10.25% Prabhu Bank  Debenture 2086,,,,,,PBLD86,0,,1000,,19987,21.11,,85,1100,915.3,1070,1055.937709,31,0
416,10.25% Sanima Debenture 2089,,,,,,SBD89,0,,1000,,410,0.44,,19,1120,1000,1058.5,1065.893902,7,0
417,10.25% SBL Debenture 2083,,,,,,SBLD83,0,,1000,,1567,1.69,,41,1221.9,995,1243,1080.898851,20,0
418,10.25% Sunrise Bank Debenture 2083,,,,,,SRBLD83,0,,1000,,31233,32.12,,115,1101,938,1101,1028.49917,43,0
419,10.30% Standard Chartered Bank Limited Debenture,,,,,,SCBD,0,,1000,,1865,1.98,,64,1150,1000,1150,1059.967426,27,0
420,10.35% Agricultural Bank Debenture 2083,,,,,,ADBLD83,0,,1000,,54490,56.06,,423,1144,941,1137.9,1028.89583,124,0
421,10.5 % NEPAL INVESTMENT DEBENTURE 2082,,,,,,NIBD2082,0,,1000,,10378,10.86,,177,1150,952.5,1150,1046.397542,72,0
422,10.50% Everest Bank Limited Debenture 2085,,,,,,EBLD85,0,,1000,,20934,21.79,,367,1141,976.1,1100,1040.97063,107,0
423,10.50% SBL Debenture 2082,,,,,,SBLD2082,0,,1000,,29874,30.79,,109,1259.5,996,1234.4,1030.727308,53,0
424,10.75% SBL Debenture 2089,,,,,,SBLD89,0,,1000,,8333,8.81,,110,1155,1000,1100,1057.388275,36,0
425,11% KBL Debenture 2089,,,,,,KBLD89,0,,1000,,8275,8.62,,176,1267.8,1000,1267.8,1041.967419,58,0
426,11% L.B.B.L. Debenture 2089,,,,,,LBBLD89,0,,1000,,7045,7.74,,127,1225.5,1000,1225.5,1098.882398,36,0
427,11% Mahalaxmi Debenture 2089,,,,,,MLBLD89,0,,1000,,2165,2.43,,44,1145.4,1000,1125,1120.196997,22,0
428,11% NIC Asia Debenture 082/83,,,,,,NICAD8283,0,,1000,,54031,56.69,,353,1262.7,992,1188.6,1049.275702,112,0
429,12 % Goodwill Finance Limited Debenture 2083,,,,,,GWFD83,0,,1000,,30259,33.81,,319,1275,1010,1226,1117.508447,120,0
430,12% ICFC Finance Limited Debenture 2083,,,,,,ICFCD83,0,,1000,,24516,27.71,,249,1300.5,1017,1300.5,1130.265128,94,0
431,8.5% BOK Debenture 2086,,,,,,BOKD86,1600000,,1000,1600,11336,10.42,,281,1020,772,1020,918.85112,130,0
432,8.5% Laxmi Bank Debenture 2088,,,,,,LBLD88,0,,1000,,2983,2.81,,84,1019,767,1019,941.904123,50,0
433,8.5% Machhapuchchhre Debenture 2087,,,,,,MBLD87,0,,1000,,4056,3.9,,109,1005.7,895,1003,961.989718,53,0
434,8.5% Nepal Bank Debenture 2087,,,,,,NBLD87,0,,1000,,21932,19.63,,436,1019.5,768,1019.5,895.033827,151,0
435,8.5% Nepal Investment Bank Debenture 2084,,,,,,NIBD84,0,,1000,,25116,24.13,,320,1010,800,980.1,960.89173,133,0
436,8.5% Prabhu Bank Debenture 2087,,,,,,PBLD87,0,,1000,,28738,28.01,,194,1014,757,980,974.780064,89,0
437,8.5% RBBL Debenture 2083,,,,,,RBBD83,0,,1000,,21903,21.32,,65,1005,952.6,965,973.264141,32,0
438,8.5% Sanima Debenture 2087,,,,,,SBD87,0,,1000,,21660,20.23,,236,1018,770.4,1018,933.851583,92,0
439,8.5% SBL Debenture 2084,,,,,,SBLD84,0,,1000,,23999,23.71,,137,1030.2,822,1020,987.836768,61,0
440,8.75 % Prime Debenture 2085,,,,,,PBD85,0,,1000,,5961,5.65,,173,1017.9,786.1,1017.9,947.577084,89,0
441,9% Kamana Sewa Bikas Bank Limited Debenture 2087,,,,,,KSBBLD87,0,,1000000000,,7350,7.07,,196,1026,880,1025,962.049523,62,0
442,9% Nabil Debenture 2087,,,,,,NABILD87,0,,1000,,25380,26.13,,70,1060,950,1040.4,1029.358378,31,0
443,9% Nepal SBI Bank Rinpatra 2089,,,,,,SBID89,0,,1000,,12164,11.82,,247,1030,838,991.5,971.624399,82,0
444,9% NIC Asia Debenture 2081/82,,,,,,NICAD8182,0,,1000,,122901,123.98,,61,1059,931.2,1040,1008.817316,41,0
445,9.5% Manjushree Finance Limited Debenture 2085,,,,,,MFLD85,0,,1000,,11583,11.21,,269,1038.8,854,1038.8,967.531054,89,0
446,9.5% NCC Debenture 2086,,,,,,NCCD86,0,,3000000000,,65356,65.6,,243,1084,890.5,1043,1003.801378,70,0
447,"BOK Debenture 2086 ""KA""",,,,,,BOKD86KA,0,,1000,,275,0.29,,10,1075,1000,1075,1048.136363,7,0
448,Century Debenture 2088,,,,,,CCBD88,0,,1000,,33688,33.77,,339,1150,869,1119.9,1002.552241,152,0
449,Civil Bank Debenture 2088,,,,,,CBLD88,0,,1000,,40069,40.68,,648,1185.8,884,1185.8,1015.211921,173,0
450,Everest Bank Limited,,,,,,EBLD86,0,,1000,,14065,12.71,,365,1005,780,980,903.937568,136,0
451,"Garima Debenture, 2085",,,,,,GBBD85,0,,1000,,361134,355.73,,780,1040,800.1,988,985.025359,150,0
452,"Global IME Bank Debenture, 2084/85",,,,,,GBILD84/85,0,,1000,,118045,140.97,,114,1200,1000,1170,1194.198987,15,0
453,Global IME Bank Limited Debenture 2086/87,,,,,,GBILD86/87,0,,1000,,17188,16.03,,259,1014,765.8,1005,932.392512,109,0
454,"Himalayan Bank Limited Bond, 2086",,,,,,HBLD86,0,,1000,,8645,8.92,,110,1135,938,1135,1032.369878,58,0
455,Jyoti Bikash Bank Bond 2087,,,,,,JBBD87,0,,1000,,25758,25.01,,216,1040,805,973.1,970.964185,84,0
456,Muktinath Debenture 2084/85,,,,,,MND84/85,0,,1000,,2894,2.86,,69,1005,970,985,988.305666,24,0
457,Nabil Debenture 2085,,,,,,NBLD85,0,,1000,,8636,7.83,,249,1001.9,775,1000,906.649502,120,0
458,NIC ASIA Rinpatra 2088,,,,,,NICD88,0,,1000,,2965,2.9,,90,1000,967,971,978.735345,27,0
459,NIFRA Uraj Rinpatra7%-2085/86,,,,,,NIFRAUR85/86,0,,1000,,1460,1.31,,59,985,857,888.6,896.132534,31,0
460,NMB Debenture 10.75%-2089/90,,,,,,NMBD89/90,0,,1000,,110,0.12,,8,1094,1040,1094,1067.90909,2,0
461,NMB Debenture 8.50% - 2087/88,,,,,,NMBD87/88,0,,1000,,8326,7.52,,227,1015,760,975,903.270417,96,0
462,Shangri-la Development Bank Debenture 2087,,,,,,SDBD87,0,,1000,,11352,10.41,,229,1023,778.3,1000,917.357998,102,0
TOTAL,,,,,,,,6004688,,,6004.69,1971227,1998.9199999999998,,12635,,,,,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
GRAND TOTAL,,,,,,,,12737193317,,,952272.56,2052150599,734684.4400000002,,14795645,,,,,,3553677.2300000004
