Nepal Stock Exchange Limited,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
6,Premier Insurance Co. (Nepal ) Ltd.,300000,100,30,0.3,0.06,12,200,200,200,60
7,Alliance Insurance Co. Ltd.,500000,100,50,0.14,0.01,3,105,105,105,52.5
8,Sagarmatha Insurance Company L,510000,100,51,0.56,0.07,22,135,130,135,68.85
9,NB Insurance Co. Limited,1000000,100,100,0.35,0.04,5,115,115,115,115
10,Nepal Life Insurance Co. Ltd,2500000,100,250,4.41,0.75,144,171,168,171,427.5
11,Life Insurance Corp. Nepal Ltd,2500000,100,250,4.86,0.68,240,142,138,140,350
12,Prudential Insurance Co. Ltd.,1000000,100,100,9.36,1.53,345,165,150,154,154
,,10990461,,1099.05,20.91,3.47,791,,,,2554.05
,,,,,,,,,,,
,Manufact. & Processing,,,,,,,,,,
,Name of the company,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share,Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Gorakhali Rubber Udyog Ltd.,3833400,75,287.51,0.21,0.01,9,40,34,40,153.34
2,Bottlers Nepal ( Terai ),3833400,100,383.34,0.05,0.02,1,456,456,456,1748.03
3,Nepal Lever Ltd,920700,100,92.07,0.18,0.27,3,1510,1440,1450,1335.02
,,8587500,,762.92,0.44,0.3,13,,,,3236.38
,,,,,,,,,,,
,Hotel,,,,,,,,,,
,Name of the company,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share,Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Taragaon Regency Hotel Ltd.,7449875,100,744.99,0.03,0,2,38,38,38,283.1
2,Oriental Hotels Limited,5000000,100,500,3.19,0.15,31,46,44,46,230
3,Taragaon Regency Hotel Ltd. (Pre),,100,,0.35,0.01,1,39,39,39,
,,12449875,,1244.99,3.57,0.16,34,,,,513.1
,,,,,,,,,,,
,Trading,,,,,,,,,,
,Name of the company,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share,Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Bishal Bazar Co. Ltd.,273000,100,27.3,0.2,0.29,2,1470,1470,1470,401.31
,,273000,,27.3,0.2,0.29,2,,,,401.31
,,,,,,,,,,,
,Development Banking,,,,,,,,,,
,,Outstanding,Paid up,Total Paid,Share,Traded,No.of tr-,High,Low,Closing,Market
,Name of the company,Equity,Value,up value,Quantity,Amount Rs.,ansactions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nepal Development Bank Limited,1600000,100,160,5.2,0.48,69,95,90,94,150.4
2,Development Credit Bank Ltd,1600000,100,160,3.69,0.73,59,198,195,198,316.8
3,Nirdhan Utthan Bank Ltd.,,100,,0.58,0.05,41,86,83,83,
,,3200000,,320,9.47,1.26,169,,,,467.2
,,,,,,,,,,,
        Other,,,,,,,,,,,
,,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,Name of the company,Equity,Value,up value, share,Amount Rs.,actions,,,,Capitali-
,,,,(in million),( in '000),( in million),,,,,
1,Necon Air Ltd,1792000,100,179.2,0.86,0.02,10,30,29,29,51.97
,,0,,179.2,0.86,0.02,10,,,,51.97
,,,,,,,,,,,
Nepal Stock Exchange Limited,,,,,,,,,,,
Company wise Transactions,,,,,,,,,,,
,,(16th Dec. 2004 to 13 Jan. 2005),,,,,,,,,
,,                    Poush 2061,,,,,,,,,
,Commercial Banks,,,,,,,,,,
,,,,,Traded,,,,,,
,Name of the company,Outstanding,Paid up,Total Paid,Share,Traded,No.of tran-,High,Low,Closing,Market
,,Equity,Value,,Quantity,Amount Rs.,sactions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nabil Bank Limited,4909950,100,491,15.47,19.09,131,1285,1170,1170,5744.64
2,Nepal Investment Bank Ltd.,2952930,100,295.29,6.74,7.75,80,1163,1000,1000,2952.93
3,Standard Chartered Bank Nepal,3746404,100,374.64,7.57,13.11,57,1750,1730,1730,6481.28
4,Himalayan Bank Limited,5250000,100,525,6.58,6.29,89,980,925,980,5145
5,Nepal SBI Bank Limited,4316544,100,431.65,2.39,0.83,52,355,335,355,1532.37
6,Nepal Bangladesh Bank Limited,3600000,100,360,24.49,5.34,220,250,214,225,810
7,Everest Bank Limited,3150000,100,315,8.66,5.75,137,680,649,675,2126.25
8,Bank of Kathmandu Limited,4635809,100,463.58,39.12,11.43,278,312,281,310,1437.1
9,Nepal Ind. & Commercial Bank Ltd.,5000000,100,500,13.92,3.19,128,245,221,245,1225
10,Macha Puchchhre Bank Ltd,5500000,100,550,26.34,4.22,183,195,148,194,1067
11,Laxmi Bank Limited,5500000,100,550,85.36,16.88,641,225,160,225,1237.5
12,Kumari Bank Limited,5000000,100,500,53.69,13.15,1451,264,233,263,1315
13,Lumbini Bank Limited,5000000,100,500,143,19.13,3222,149,121,148,740
14,Everest Bank Limited (Pre.),1440000,100,144,0.2,0.02,2,102,102,102,146.88
,,60001637,,6000.16,433.53,126.18,6671,,,,31960.95
,,,,,,,,,,,
,Finance Group,,,,,,,,,,
,Name of the company,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share, Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nepal Finance & Saving Co. Ltd,200000,100,20,0.46,0.06,3,138,138,138,27.6
2,NIDC Capital Markets,600000,100,60,5.49,0.75,12,128,125,125,75
3,Nepal Share Markets & Fin. Ltd.,1200000,100,120,0.09,0.01,3,121,120,120,144
4,Annunapurna Finance Limited,200000,100,20,0.16,0.06,4,370,363,370,74
5,Kathmandu Finance Ltd,300000,100,20,0.11,0.02,2,175,175,175,52.5
6,Peoples Finance Ltd,426255,100,20,0.02,0,2,110,110,110,46.89
7,Union Finance Ltd,659965,100,60,0.8,0.12,36,150,141,145,95.69
8,Citizen Investment Trust,400000,100,40,0.05,0.01,2,182,173,173,69.2
9,Nepal Aawas Bikas Beeta Co. Ltd.,363675,100,36.37,0.74,0.13,16,170,170,170,61.82
10,Narayani Finance Ltd,298732,100,25.12,0.15,0.02,6,170,170,170,50.78
11,Ace Finance Co. Ltd,900000,100,90,0.45,0.09,11,205,198,200,180
12,Yeti Finance Co. Ltd,200000,100,20,0.1,0.02,1,200,200,200,38.2
13,Gorkha Finance Co. Ltd,250000,100,25,0.15,0.02,4,113,112,112,28
14,Samjhana Finance Co. Ltd,225000,100,22.5,0.01,0,1,107,107,107,27.9
15,Universal Finance Ltd,375000,100,37.5,0.01,0,1,112,112,112,42
16,Nepal Housing & Merchant Fin. Ltd,450000,100,45,0.1,0.02,6,250,250,250,112.5
17,Mahalaxmi Finance Ltd,495320,100,49.53,0.35,0.09,10,270,230,230,113.92
18,Lalitpur Finance Co. Ltd,225000,100,22.5,0.09,0.02,3,226,216,226,50.85
19,Pokhara Finance Ltd,200000,100,20,0.21,0.08,6,375,375,375,75
20,Lumbini Fin. & Leasing Com. Ltd.,600000,85,51,3.23,0.32,19,100,100,100,60
21,Nepal Merchant Bank & Fin. Ltd.,2000000,50,100,112.3,23.4,54,211,200,210,420
22,Siddhartha Finance Ltd,200000,100,20,0.63,0.09,9,155,148,148,29.6
23,Alpic Everest Finance Ltd,400000,100,20,1.3,0.22,17,170,165,168,67.2
24,Nepal Bangladesh Fin. Leasing Co.,300000,100,30,0.01,0,1,92,92,92,27.6
25,United Finance Limited,600000,100,60,3.15,0.38,134,122,119,120,72
26,International Leas & Finance Co. L,120000,100,12,2.69,0.34,96,126,126,126,15.12
27,Shree Investment & Finance Co. Lt,400000,100,40,1.01,0.18,60,180,175,175,70
28,Central Finance Co. Ltd.,200000,100,20,1.41,0.23,29,161,155,158,31.6
29,Nepal Shreelanka Mer. Bank Ltd,1000000,100,100,0.87,0.07,38,79,75,75,75
30,Premier Finance Co. Ltd,200000,100,20,0.44,0.05,26,120,110,110,22
31,Nawa Durga Finance Ltd.,200000,100,20,0.05,0.01,4,116,115,116,23.2
32,Butwal Finance Ltd,500000,100,50,0.97,0.11,64,120,115,115,57.5
33,Janaki Finance Co. Ltd,200000,100,20,0.14,0.03,6,200,190,200,40
34,Standard Finance Limited,600000,100,60,4.91,0.51,77,113,102,102,61.2
35,Cosmic Merchant & Finance Ltd.,600000,100,60,2.71,0.37,122,138,138,138,82.8
36,Fewa Finance Com. Limited,200000,100,20,7.13,1.26,362,181,171,171,34.2
,,16288947,,1456.52,152.49,29.09,1247,,,,2554.89
,,,,,,,,,,,
,Insurance Group,,,,,,,,,,
,Name of the company,Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share,  Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nepal Insurance Co. Ltd.,789987,100,79,0.01,0,1,370,370,370,292.3
2,Rastriya Beema sasthan,690474,100,69.05,0.19,0.23,5,1200,1200,1200,828.57
3,National Life & Gen. Insurance,300000,100,30,0.22,0.07,10,332,302,331,99.3
4,Himalayan Ge. Insurance Co.,300000,100,30,0.79,0.14,8,183,181,181,54.3
5,Everest Insurance Co.Ltd.,300000,100,30,11.97,3.3,6,276,276,276,82.8
6,Premier Insurance Co. (Nepal ) Ltd.,300000,100,30,0.08,0.02,8,200,200,200,60
7,Neco Insurance Com. Ltd.,500000,100,50,0.01,0,1,107,107,107,53.5
8,Alliance Insurance Co. Ltd.,500000,100,50,0.01,0,1,105,105,105,52.5
9,Sagarmatha Insurance Company L,510000,100,51,0.83,0.12,25,142,130,130,66.3
10,NB Insurance Co. Limited,1000000,100,100,0.29,0.03,7,115,110,110,110
11,Nepal Life Insurance Co. Ltd,2500000,100,250,1.68,0.29,79,171,171,171,427.5
12,Life Insurance Corp. Nepal Ltd,2500000,100,250,6.64,0.93,77,143,140,143,357.5
13,Prudential Insurance Co. Ltd.,1000000,100,100,1.63,0.25,53,160,152,152,152
,,11190461,,1119.05,24.35,5.38,281,,,,2636.56
,,,,,,,,,,,
,Manufact. & Processing,,,,,,,,,,
,Name of the company,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share,Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Gorakhali Rubber Udyog Ltd.,3833400,75,287.51,0.48,0.02,10,53,42,43,164.84
2,Bottlers Nepal ( Terai ),3833400,100,383.34,0.05,0.02,5,456,456,456,1748.03
3,Harisiddhi Bricks & Title Fact. Ltd.,18650000,10,186.5,1650,2.48,2,1.5,1.5,1.5,27.98
4,Nepal Lever Ltd,920700,100,92.07,0.28,0.42,8,1500,1500,1500,1381.05
5,Himalayan Distillery Limited,4130000,100,413,2.5,0.25,1,100,100,100,413
,,31367500,,1362.42,1653.31,3.19,26,,,,3734.89
,,,,,,,,,,,
,Hotel,,,,,,,,,,
,Name of the company,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share,Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Soaltee Hotel Ltd.,8697187,10,86.97,0.2,0.01,2,50,48,48,417.46
2,Taragaon Regency Hotel Ltd.,7449875,100,744.99,5.5,0.22,11,40,38,38,283.1
3,Oriental Hotels Limited,5000000,100,500,18.42,0.85,57,46,46,46,230
4,Taragaon Regency Hotel Ltd. (Pre),800000,100,80,0.08,0,4,39,39,39,31.2
,,21947062,,1411.96,24.2,1.08,74,,,,961.76
,,,,,,,,,,,
,Trading,,,,,,,,,,
,Name of the company,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share,Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Bishal Bazar Co. Ltd.,273000,100,27.3,0.01,0.02,1,1470,1470,1470,401.31
,,273000,,27.3,0.01,0.02,1,,,,401.31
,,,,,,,,,,,
,Development Banking,,,,,,,,,,
,,Outstanding,Paid up,Total Paid,Share,Traded,No.of tr-,High,Low,Closing,Market
,Name of the company,Equity,Value,up value,Quantity,Amount Rs.,ansactions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nepal Development Bank Limited,1600000,100,160,2.48,0.23,59,97,90,90,144
2,Development Credit Bank Ltd,1600000,100,160,1.75,0.37,62,212,204,212,339.2
,,3200000,,320,4.23,0.6,121,,,,483.2
,,,,,,,,,,,
        Other,,,,,,,,,,,
,,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,Name of the company,Equity,Value,up value, share,Amount Rs.,actions,,,,Capitali-
,,,,(in million),( in '000),( in million),,,,,
1,Necon Air Ltd,1792000,100,179.2,0.34,0.01,6,28,26,26,46.59
,,17487788,,179.2,0.34,0.01,6,,,,46.59
,,,,,,,,,,,
Nepal Stock Exchange Limited,,,,,,,,,,,
,Company wise Transactions,,,,,,,,,,
,,,,(14 Jan. 2005 to 11 Feb 2005),,,,,,,
,,,, Magh 2061,,,,,,,
,Commercial Banks,,,,,,,,,,
,,,,,Traded,,,,,,
,Name of the company,Outstanding,Paid up,Total Paid,Share,Traded,No.of tran-,High,Low,Closing,Market
,,Equity,Value,,Quantity,Amount Rs.,sactions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nabil Bank Limited,4909950,100,491,3.88,4.6,55,1235,1160,1235,6063.79
2,Nepal Investment Bank Ltd.,2952930,100,295.29,5.23,6.13,60,1201,1050,1200,3543.52
3,Standard Chartered Bank Nepal,3746404,100,374.64,4.24,7.47,63,1865,1725,1865,6987.04
4,Himalayan Bank Limited,5362500,100,536.25,5.32,5.25,131,1001,965,991,5314.24
5,Nepal SBI Bank Limited,4316544,100,431.65,8.65,2.98,102,351,335,338,1458.99
6,Nepal Bangladesh Bank Limited,3600000,100,360,20.63,4.67,196,240,217,239,860.4
7,Everest Bank Limited,3150000,100,315,20.41,14,139,702,665,702,2211.3
8,Bank of Kathmandu Limited,4635809,100,463.58,45.8,14.24,247,351,293,348,1613.26
9,Nepal Ind. & Commercial Bank Ltd.,5000000,100,500,22.59,5.51,155,270,232,269,1345
10,Macha Puchchhre Bank Ltd,5500000,100,550,29.41,5.34,113,195,165,188,1034
11,Laxmi Bank Limited,6100000,100,610,61.69,13.44,767,240,211,240,1464
12,Kumari Bank Limited,5000000,100,500,32.73,8.66,864,280,255,280,1400
13,Lumbini Bank Limited,5000000,100,500,69.98,10.15,1549,150,139,149,745
,,59274137,,5927.4137,330.56,102.44,4441,,,,34040.54
,,,,,,,,,,,
,Finance Group,,,,,,,,,,
,Name of the company,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share, Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nepal Finance & Saving Co. Ltd,200000,100,20,0.28,0.04,1,132,132,132,26.4
2,NIDC Capital Markets,600000,100,60,2.51,0.32,20,128,122,122,73.2
3,Nepal Share Markets & Fin. Ltd.,1200000,100,120,1.01,0.12,2,120,120,120,144
4,Annunapurna Finance Limited,200000,100,20,0.04,0.01,3,350,350,350,70
5,Kathmandu Finance Ltd,300000,100,20,3.18,0.56,6,175,160,167,50.1
6,Peoples Finance Ltd,426255,100,20,0.05,0.01,5,110,110,110,46.89
7,Union Finance Ltd,659965,100,60,2.44,0.34,47,150,134,135,89.1
8,Citizen Investment Trust,400000,100,40,0.04,0.01,4,165,165,165,66
9,Nepal Aawas Bikas Beeta Co. Ltd.,363675,100,36.37,0.83,0.14,22,180,170,180,65.46
10,Narayani Finance Ltd,298732,100,25.12,0.03,0.01,3,190,178,190,56.76
11,Ace Finance Co. Ltd,900000,100,90,0.96,0.2,11,210,205,205,184.5
12,Yeti Finance Co. Ltd,200000,100,20,1,0.2,2,200,200,200,38.2
13,Gorkha Finance Co. Ltd,250000,100,25,0.07,0.01,3,112,108,108,27
14,Samjhana Finance Co. Ltd,225000,100,22.5,0.17,0.02,17,107,107,107,27.9
15,Universal Finance Ltd,375000,100,37.5,0.2,0.02,6,120,118,120,45
16,Nepal Housing & Merchant Fin. Ltd,450000,100,45,0.02,0,1,200,200,200,90
17,General Fiance Ltd,200000,100,20,0.92,0.13,8,143,143,143,28.6
18,Mahalaxmi Finance Ltd,495320,100,49.53,0.03,0.01,1,225,225,225,111.45
19,Lalitpur Finance Co. Ltd,225000,100,22.5,0.64,0.15,33,237,232,232,52.2
20,Pokhara Finance Ltd,200000,100,20,0.62,0.23,19,375,365,365,73
21,Lumbini Fin. & Leasing Com. Ltd.,600000,85,51,11.11,1.11,13,100,98,100,60
22,Nepal Merchant Bank & Fin. Ltd.,2000000,50,100,123.7,25.5,132,212,206,210,420
23,Siddhartha Finance Ltd,200000,100,20,1.34,0.19,15,145,140,145,29
24,Alpic Everest Finance Ltd,400000,100,20,0.16,0.03,13,168,168,168,67.2
25,Nepal Bangladesh Fin. Leasing Co.,300000,100,30,0.08,0.01,3,92,92,92,27.6
26,United Finance Limited,600000,100,60,0.53,0.06,22,120,118,118,70.8
27,International Leas & Finance Co. L,120000,100,12,2.94,0.37,159,135,125,132,15.84
28,Shree Investment & Finance Co. Lt,400000,100,40,1.25,0.21,40,168,166,166,66.4
29,Central Finance Co. Ltd.,200000,100,20,2.76,0.44,115,161,157,161,32.2
30,Nepal Shreelanka Mer. Bank Ltd,1000000,100,100,2.51,0.19,115,78,75,76,76
31,Premier Finance Co. Ltd,200000,100,20,0.23,0.03,6,110,110,110,22
32,Nawa Durga Finance Ltd.,200000,100,20,0.56,0.06,24,115,115,115,23
33,Butwal Finance Ltd,500000,100,50,2.08,0.24,92,116,115,116,58
34,Janaki Finance Co. Ltd,200000,100,20,0.76,0.14,38,190,190,190,38
35,Standard Finance Limited,600000,100,60,0.42,0.04,14,103,102,103,61.8
36,Om Finance Limited,200000,100,20,0.4,0.06,40,158,155,158,31.6
37,Cosmic Merchant & Finance Ltd.,600000,100,60,3.36,0.45,85,138,133,135,81
38,Fewa Finance Com. Limited,200000,100,20,17.69,3.12,1284,190,165,190,38
39,KIST Merchant Bank.&Finance,500000,100,20,1.6,0.18,32,113,100,112,56
,,17188947,,1516.52,188.52,34.96,2456,,,,2640.19
,,,,,,,,,,,
,Insurance Group,,,,,,,,,,
,Name of the company,Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share,  Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nepal Insurance Co. Ltd.,789987,100,79,0.01,0,1,370,370,370,292.3
2,Rastriya Beema sasthan,828999,100,82.9,0.25,0.3,3,1200,1200,1200,994.8
3,National Life & Gen. Insurance,300000,100,30,0.03,0.01,1,320,320,320,96
4,Himalayan Ge. Insurance Co.,300000,100,30,0.17,0.03,10,189,181,189,56.7
5,United Insurance Co. Ltd,600000,100,60,1.63,0.18,29,110,108,110,66
6,Everest Insurance Co.Ltd.,600000,100,60,0.04,0.01,3,276,276,276,165.6
7,Premier Insurance Co. (Nepal ) Ltd.,300000,100,30,0.52,0.1,15,200,200,200,60
8,Neco Insurance Com. Ltd.,500000,100,50,0.17,0.02,16,107,107,107,53.5
9,Alliance Insurance Co. Ltd.,500000,100,50,0.09,0.01,5,105,105,105,52.5
10,Sagarmatha Insurance Company L,561000,100,56.1,0.31,0.04,14,134,131,134,75.17
11,Nepal Life Insurance Co. Ltd,2500000,100,250,0.59,0.1,32,172,171,172,430
12,Life Insurance Corp. Nepal Ltd,2500000,100,250,10.81,1.57,267,146,142,146,365
13,Prudential Insurance Co. Ltd.,1000000,100,100,3.42,0.49,161,152,143,145,145
,,11279986,,1128,18.04,2.86,557,,,,2852.57
,,,,,,,,,,,
,Manufact. & Processing,,,,,,,,,,
,Name of the company,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share,Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Gorakhali Rubber Udyog Ltd.,3833400,75,287.51,1.04,0.06,5,55,53,53,203.17
2,Jyoti Spinning Mills Ltd. (Ord),1270288,100,127.03,0.3,0.01,1,31,31,31,
3,Bottlers Nepal ( Terai ),3833400,100,383.34,0.02,0.01,2,456,456,456,1748.03
4,Nepal Lever Ltd,920700,100,92.07,0.08,0.12,4,1500,1500,1500,1381.05
5,Shree Bhrikuti Paper ( Nepal ) Ltd.,3500000,100,350,0.03,0,3,55,55,55,192.5
6,Himalayan Distillery Limited,4130000,100,413,0.03,0,1,100,100,100,413
,,17487788,,1652.94,1.5,0.2,16,,,,3937.75
,,,,,,,,,,,
,Hotel,,,,,,,,,,
,Name of the company,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share,Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Soaltee Hotel Ltd.,8697187,10,86.97,0.1,0,1,46,46,46,400.07
2,Taragaon Regency Hotel Ltd.,7449875,100,744.99,0.73,0.03,26,39,38,39,290.55
3,Oriental Hotels Limited,5000000,100,500,14.49,0.66,70,46,45,46,230
4,Taragaon Regency Hotel Ltd. (Pre),800000,100,80,0.02,0,2,39,38,39,31.2
,,21947062,,1411.96,15.34,0.69,99,,,,951.82
,,,,,,,,,,,
,Trading,,,,,,,,,,
,Name of the company,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share,Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Bishal Bazar Co. Ltd.,273000,100,27.3,0.03,0.04,1,1470,1470,1470,401.31
,,273000,,27.3,0.03,0.04,1,,,,401.31
,,,,,,,,,,,
,Development Banking,,,,,,,,,,
,,Outstanding,Paid up,Total Paid,Share,Traded,No.of tr-,High,Low,Closing,Market
,Name of the company,Equity,Value,up value,Quantity,Amount Rs.,ansactions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nepal Development Bank Limited,1600000,100,160,3.14,0.28,77,100,87,100,160
2,Development Credit Bank Ltd,1600000,100,160,3.4,0.68,59,210,180,210,336
3,Nirdhan Utthan Bank Ltd,100000,100,10,0.04,0,2,80,80,80,8
4,Chhimek Development Bank Ltd.,100000,100,10,0.14,0.02,2,115,115,115,
5,Paschimanchal Dev. Bank Ltd.,200000,100,20,0.3,0.05,17,160,152,152,30.4
,,3600000,,360,7.02,1.03,157,,,,534.4
,,,,,,,,,,,
        Other,,,,,,,,,,,
,,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,Name of the company,Equity,Value,up value, share,Amount Rs.,actions,,,,Capitali-
,,,,(in million),( in '000),( in million),,,,,
1,NCM Mutual Fund,1000000,10,10,104,1.04,5,10,10,10,10
2,Butawal Power Co. Ltd.,8390577,100,839.06,7.37,2.46,70,490,250,478,4010.7
,,9390577,,849.06,111.37,3.5,75,,,,4020.7
,,,,,,,,,,,
Nepal Stock Exchange Limited,,,,,,,,,,,
,Company wise Transactions,,,,,,,,,,
,,,,(14 Feb 2005 to 11 March 2005),,,,,,,
,,,,Falgun 2061,,,,,,,
,Commercial Banks,,,,,,,,,,
,,,,,Traded,,,,,,
,Name of the company,Outstanding,Paid up,Total Paid,Share,Traded,No.of tran-,High,Low,Closing,Market
,,Equity,Value,,Quantity,Amount Rs.,sactions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nabil Bank Limited,4909950,100,491,8.26,10.86,76,1336,1240,1330,6530.23
2,Nepal Investment Bank Ltd.,2952930,100,295.29,8.63,10.47,70,1251,1200,1251,3694.12
3,Standard Chartered Bank Nepal,3746404,100,374.64,8.84,16.83,128,1960,1825,1950,7305.49
4,Himalayan Bank Limited,5362500,100,536.25,7.2,7.35,123,1106,985,1101,5904.11
5,Nepal SBI Bank Limited,4316544,100,431.65,16.64,6.58,139,455,346,440,1899.28
6,Nepal Bangladesh Bank Limited,3600000,100,360,40.29,10.42,233,296,230,277,997.2
7,Everest Bank Limited,3150000,100,315,17.07,12.85,230,825,710,790,2488.5
8,Bank of Kathmandu Limited,4635809,100,463.58,129.1,52.24,574,460,350,420,1947.04
9,Nepal Ind. & Commercial Bank Ltd.,5000000,100,500,48.03,14.54,321,350,268,330,1650
10,Macha Puchchhre Bank Ltd,5500000,100,550,101,23.03,383,300,190,280,1540
11,Laxmi Bank Limited,6100000,100,610,120.6,33.36,619,350,240,320,1952
12,Kumari Bank Limited,5000000,100,500,44.57,14.76,520,361,280,345,1725
13,Lumbini Bank Limited,5000000,100,500,246.8,45.56,3871,225,152,216,1080
14,NCC Bank Limited,7000000,100,700,47.84,5.94,408,130,110,126,882
15,Everest Bank Limited (Pre),420000,100,42,0.1,0.01,1,102,102,102,42.84
,,66694137,,6669.4137,844.97,264.8,7696,,,,39637.81
,,,,,,,,,,,
,Finance Group,,,,,,,,,,
,Name of the company,    Outstanding,Paid up,Total Paid,Traded,Traded,No.of trans,High,Low,Closing,Market
,,Equity,Value,up value,Share, Amount Rs.,actions,,,,Cap.
,,,,(in million),( in '000),( in million),,,,,(in million)
1,Nepal Finance & Saving Co. Ltd,200000,100,20,0.17,0.02,8,138,138,138,27.6
2,NIDC Capital Markets,600000,100,60,0.51,0.06,3,124,122,124,74.4
3,Annunapurna Finance Limited,200000,100,20,0.08,0.03,4,350,350,350,70
4,Kathmandu Finance Ltd,300000,100,30,2.61,0.4,14,160,150,150,45
5,Peoples Finance Ltd,426255,100,42.63,0.15,0.02,6,105,100,100,42.63
6,Union Finance Ltd,659965,100,66,1.23,0.16,47,135,128,131,86.46
7,Citizen Investment Trust,400000,100,40,0.03,0,2,165,160,160,64
8,Nepal Aawas Bikas Beeta Co. Ltd.,363675,100,36.37,0.54,0.1,24,180,177,177,64.37
9,Narayani Finance Ltd,298732,100,29.87,0.14,0.03,7,199,190,190,56.76
10,Ace Finance Co. Ltd,900000,100,90,6.09,1.28,11,216,206,211,189.9
11,Gorkha Finance Co. Ltd,250000,100,25,4.83,0.52,5,107,107,107,26.75
12,Samjhana Finance Co. Ltd,225000,100,22.5,0.03,0,3,107,107,107,27.9
13,Universal Finance Ltd,375000,100,37.5,0.29,0.03,18,120,120,120,45
14,Lalitpur Finance Co. Ltd,225000,100,22.5,1.16,0.27,3,232,232,232,52.2
15,Pokhara Finance Ltd,200000,100,20,0.14,0.05,3,365,365,365,73
16,Lumbini Fin. & Leasing Com. Ltd.,600000,85,51,45.76,4.58,21,100,98,100,60
17,Nepal Merchant Bank & Fin. Ltd.,2000000,50,100,3.78,0.81,35,216,210,216,432
18,Siddhartha Finance Ltd,200000,100,20,1.33,0.19,24,150,141,148,29.6
19,Alpic Everest Finance Ltd,400000,100,40,0.55,0.09,20,168,165,165,66
20,Nepal Bangladesh Fin. Leasing Co.,300000,100,30,0.03,0,1,92,92,92,27.6
21,United Finance Limited,600000,100,60,0.69,0.08,32,121,118,120,72
22,International Leas & Finance Co. L,120000,100,12,1.88,0.25,81,135,132,133,15.96
23,Shree Investment & Finance Co. Lt,400000,100,40,0.86,0.14,45,170,160,160,64
24,Central Finance Co. Ltd.,200000,100,20,0.02,0,1,160,160,160,32
