Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
324,Prabhu  Bank Limited Promoter Share,,,,,,PRVUPO,1000000,,100,100,9945623,1178.17,,54,147,100,113,118.461163,23,0
325,Prime Commercial Bank Promoter Share,,,,,,PCBLP,400000,,100,40,2749289,370.41,,57,147,140,147,134.729585,21,0
326,Progressive Finance Limited Promoter Share,,,,,,PROFLP,180000,,100,18,277495,33.02,,59,119,119,119,119,6,0
327,Prudential Insurance Co. Ltd. Promoter Share,,,,,,PICLPO,0,,100,0,7366,1.9,,1,257.8,257.8,100,257.8,1,0
328,Rastriya Beema Company Limited Promoter Share,,,,,,RBCLPO,1776296,,100,177.63,63054,743.97,,2788,15598,9663,15598,11798.878975,219,0
329,Reliance Finance Ltd. Promoter Share,,,,,,RLFLPO,2000000,,100,200,88799,15.62,,7,215,164,215,175.863376,7,0
330,RSDC Laghubitta Bittiya Sanstha Ltd. Promoter Share,,,,,,RSDCP,1000000,,100,100,67104,17.38,,3,259,33,259,259,3,0
331,Rural Microfinance Development Centre Ltd. Promoter Share,,,,,,RMDCPO,5720000,,100,572,2620,0.26,,10,327,327,327,100,1,0
332,Sabaiko Laghubitta Bittiya Sanstha Limited Promoter,,,,,,SABSLPO,0,,100,,6542,3.42,,4,523,523,523,523,1,0
333,Samriddhi Finance Company Limited Promoter Share,,,,,,SFCLP,360000,,100,36,24000,3.68,,2,164,128,164,153.166666,2,0
334,Sanima Bank Ltd. Promoter Share,,,,,,SNMAPO,5376000,,100,537.6,5615000,745.02,,8,151,151,151,132.683526,3,0
335,Saptakoshi Development Bank Ltd Promoter Share,,,,,,SAPDBLP,5542510,,100,554.25,91700,13.3,,1,145,145,145,145,1,0
336,Shangrila Development Bank Ltd. Promoter Share,,,,,,SADBLP,7359999,,100,736,113799,17.87,,9,157,157,157,157,8,0
337,Shine Resunga Development Bank Ltd. Promoter Share,,,,,,SHINEP,6333300,,100,633.33,539284,94.06,,20,185,140,185,174.41785,15,0
338,Shree Investment & Finance Co. Ltd. Promoter Share,,,,,,SIFCPO,1000000,,100,100,6933,1.26,,2,193,120,172,181.086975,2,0
339,Siddhartha Bank Limited Promoter Share,,,,,,SBLPO,3000000,,100,300,1015950,169.42,,23,193,150.7,150.7,166.762931,14,0
340,Siddhartha Premier Insurance Limited Promoter Share,,,,,,SPILPO,0,,100,0,5100,2.02,,5,625,625,0,396.679411,1,0
341,Sindhu Bikas Bank Ltd. Promoter Share,,,,,,SINDUP,1075000,,100,107.5,110888,17.14,,12,161,147,147,154.601237,10,0
342,Summit Laghubitta Bittiya Sanstha Limited Promoter Share,,,,,,SMFDBP,352800,,100,35.28,70900,32.83,,35,561,390.7,390.7,463.100141,11,0
343,Sunrise Bank Ltd Promoter Share,,,,,,SRBLPO,20000000,,100,2000,126,0.02,,1,128,128,128,128,1,0
344,Support Microfinance Bittiya Sanstha Ltd. Promoter Share,,,,,,SMBPO,600000,,100,60,8350,4.44,,3,652,652,652,532.11976,3,0
345,SuryaJyoti Life Insurance Company Limited Promoter,,,,,,SJLICP,900000,,100,90,6250,2.26,,13,351,351,351,361.8736,2,0
346,Suryodaya Womi Laghubitta Bittiya Sanstha Limited Promoter,,,,,,SWMFPO,7919848,,100,791.98,178279,79.46,,34,447.7,394,447,445.691217,12,0
347,Swabalamban Laghubitta Bittiya Sanstha Limited Promoter Share,,,,,,SWBBLP,175000,,100,17.5,159000,88.31,,9,782,782,782,555.429559,1,0
348,Swabhimaan Laghubitta Bittiya Sanstha LTD Promoter share,,,,,,SMFBSP,0,,100,,70869,34.73,,1,490,490,490,490,1,0
349,Swarojgar Laghu Bitta Bikas Bank Ltd. Promoter Share,,,,,,SLBBLP,536800,,100,53.68,19614,5.69,,7,303,288,303,290.332517,4,0
350,Vijaya laghubitta Bittiya Sanstha Ltd. Promoter Share,,,,,,VLBSPO,1400000,,100,140,20654,8.81,,6,448,404,404,426.590103,4,0
TOTAL,,,,,,,,340506017,,,34050.59,59500607,9500.119999999997,,28568,,,,,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Tradings,,,,,,,,,,,,,,,,,,,,,
S.N.,SECURITY NAME,,,,,,SYMBOL,LISTED UNITS,,FACE VALUE,PAID UP CAPITAL     (Rs. in million),TOTAL TRADED QUANTITY,TOTAL TRADED VALUE (Rs. in million),,TOTAL TRADES,HIGH PRICE,LOW PRICE,CLOSE PRICE,AVERAGE PRICE,NO. OF TRADING DAYS,MARKET CAPITALIZATION          (Rs. in million)
351,Bishal Bazar Company Limited,,,,,,BBC,491400,,100,49.14,60224,205.81,,2894,4075,3050,3430,3417.460165,230,1685.5
352,Nepal Tading Limited,,,,,,NTL,50000,,50,2.5,0,0,,0,56,56,56,0,0,2.8
353,Nepal Welfare Company Limited,,,,,,NWC,41000,,50,2.05,0,0,,0,95,95,95,0,0,3.9
354,Salt Trading Corporation,,,,,,STC,2788844,,100,278.88,540458,2310.02,,16842,5250,3350,4899,4274.193521,235,13662.55
TOTAL,,,,,,,,3371244,,,332.57,600682,2515.83,,19736,,,,,,15354.75
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Mutual Funds,,,,,,,,,,,,,,,,,,,,,
S.N.,SECURITY NAME,,,,,,SYMBOL,LISTED UNITS,,FACE VALUE,PAID UP CAPITAL     (Rs. in million),TOTAL TRADED QUANTITY,TOTAL TRADED VALUE (Rs. in million),,TOTAL TRADES,HIGH PRICE,LOW PRICE,CLOSE PRICE,AVERAGE PRICE,NO. OF TRADING DAYS,MARKET CAPITALIZATION          (Rs. in million)
355,Citizens Mutual Fund -1,,,,,,CMF1,82000000,,10,820,4765200,39.22,,2072,9.4,6.75,9.38,8.230814,231,0
356,CITIZENS MUTUAL FUND 2,,,,,,CMF2,56000000,,10,560,1958682,16.53,,1266,10.39,7.03,10.39,8.440871,214,0
357,Global IME Balanced Fund-1,,,,,,GIBF1,102576360,,10,1025.76,611132,4.97,,2093,10,7.5,9.34,8.12672,178,0
358,Global IME Samunnat Scheme-1,,,,,,GIMES1,0,,10,0,7696024,71.32,,3145,10.5,8.08,10,9.267669,159,0
359,Kumari Dhanabriddhi Yojana,,,,,,KDBY,4000000,,10,40,2324534,19.27,,5588,10.43,7.46,10.04,8.291827,227,0
360,Kumari Equity Fund,,,,,,KEF,100000000,,10,1000,4022602,34.16,,3906,10.17,7.62,10.17,8.491489,234,0
361,Laxmi Equity Fund,,,,,,LEMF,125000000,,10,1250,7652883,67.02,,1462,10.3,7.24,9.59,8.75791,203,0
362,Laxmi Unnati Kosh,,,,,,LUK,65262360,,10,652.62,3922699,33.68,,1882,10.25,7.52,9.39,8.586206,232,0
363,Mega Mutual Fund -1,,,,,,MMF1,125000000,,10,1250,5419558,40.36,,6157,8.65,6.65,7.99,7.447636,236,0
364,NABIL BALANCED FUND-2,,,,,,NBF2,112000000,,10,1120,3196524,28.23,,1704,10.92,7.45,8.8,8.829958,222,0
365,Nabil Balanced Fund-3,,,,,,NBF3,125000000,,10,1250,4282462,32.46,,5778,9.48,7,7.57,7.578763,236,0
366,Nabil Equity Fund,,,,,,NEF,125000000,,10,1250,4015165,35.61,,1995,10.08,7.75,9.61,8.868418,228,0
367,NIBL Growth Fund,,,,,,NIBLGF,132000000,,10,1320,319221,2.64,,863,10.64,7.19,10.64,8.283156,53,0
368,NIBL Pragati Fund,,,,,,NIBLPF,75000000,,10,750,3555148,31.12,,1550,10.5,7.78,9.71,8.752753,225,0
369,NIBL Samriddhi Fund -2,,,,,,NIBSF2,150000000,,10,1500,2348400,17.62,,3164,9.49,6.74,9.11,7.503095,235,0
370,NIC Asia Balanced Fund,,,,,,NICBF,75500000,,10,755,5342523,49.64,,1594,11.05,8,9.33,9.290615,229,0
371,NIC Asia Flexi CAP Fund,,,,,,NICFC,10200000,,10,102,783564,6.37,,3297,10.17,7.3,10.17,8.131602,189,0
372,NIC Asia Growth Fund,,,,,,NICGF,83520000,,10,835.2,4291403,41.75,,1521,11.69,8.59,10.29,9.728658,226,0
373,NIC Asia Select Fund 30,,,,,,NICSF,125000000,,10,1250,5403282,43.46,,3423,8.99,7.4,8.99,8.043284,235,0
374,NMB 50,,,,,,NMB50,125000000,,10,1250,6379675,64.29,,1991,13.1,8.28,10.5,10.077241,221,0
375,NMB Hybrid Fund L-1,,,,,,NMBHF1,1000000000,,10,10000,6161385,64.67,,2082,12.25,8.79,10.79,10.496325,223,0
376,NMB Sulav Investment Fund - 2,,,,,,NSIF2,122100000,,10,1221,234412,2.04,,743,10,7.31,9.99,8.692866,61,0
377,Prabhu Select Fund,,,,,,PSF,125000000,,10,1250,4940284,41.72,,3769,9.83,7.31,8.85,8.44439,236,0
378,Prabhu Smart Fund,,,,,,PRSF,100000000,,10,1000,586961,5.06,,383,10.06,7.78,9.9,8.623279,26,0
379,RBB Mutual Fund 1,,,,,,RMF1,125000000,,10,1250,2259858,17.3,,2506,9.09,7.04,8.08,7.65751,234,0
380,Sanima Equity Fund,,,,,,SAEF,130000000,,10,1300,10565321,118.03,,3008,13.2,9.46,11.8,11.171636,230,0
381,Sanima Growth Fund,,,,,,SAGF,67253260,,10,672.53,211715,1.75,,944,10,7.2,9.99,8.282549,83,0
382,Sanima Large Cap Fund,,,,,,SLCF,120000000,,10,1200,1817422,14.23,,2220,9.5,6.9,8.92,7.831149,233,0
383,Siddhartha Equity Fund,,,,,,SEF,150000000,,10,1500,2938731,25.48,,1388,10.08,7.67,9.43,8.66987,219,0
384,Siddhartha Equity Orineted Scheme,,,,,,SEOS,100000000,,10,1000,0,0,,0,10.85,10.85,10.85,0,0,0
385,Siddhartha Investment Growth Scheme - 2,,,,,,SIGS2,120000000,,10,1200,4176447,36.59,,1450,10.16,7.56,9.03,8.762203,217,0
386,Sunrise Bluechip Fund,,,,,,SBCF,125000000,,10,1250,2582911,20.27,,2352,9.68,6.85,7.85,7.847706,232,0
387,Sunrise First Mutual Fund,,,,,,SFMF,86000000,,10,860,8136801,83.93,,2334,12.05,8.53,11.08,10.314366,225,0
388,Sunrise Focused Equity Fund,,,,,,SFEF,100000000,,10,1000,111916,0.92,,482,10,7.35,9.68,8.24069,57,0
TOTAL,,,,,,,,4268411980,,,42684.11,123014845,1111.71,,78112,,,,,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Debentures,,,,,,,,,,,,,,,,,,,,,
S.N.,SECURITY NAME,,,,,,SYMBOL,LISTED UNITS,,FACE VALUE,PAID UP CAPITAL     (Rs. in million),TOTAL TRADED QUANTITY,TOTAL TRADED VALUE (Rs. in million),,TOTAL TRADES,HIGH PRICE,LOW PRICE,CLOSE PRICE,AVERAGE PRICE,NO. OF TRADING DAYS,MARKET CAPITALIZATION          (Rs. in million)
389,10 % NMB DEBENTURE 2085,,,,,,NMBD2085,0,,1000,,1320,1.21,,25,1001,878,1001,913.014015,18,0
390,10% Himalayan Bank Debenture 2083,,,,,,HBLD83,0,,1000,,360,0.38,,10,1081.6,1019.4,1081.6,1050.663888,5,0
391,10% Laxmi Bank Debenture 2086,,,,,,LBLD86,0,,1000,,135,0.13,,4,972.7,932.6,972.7,940.366666,4,0
392,10% Nabil Debenture 2082,,,,,,NBLD82,0,,1000,,2585,2.41,,23,1010,910.2,1010,931.841779,16,0
393,10% Nepal SBI Bank Debenture 2086,,,,,,SBIBD86,0,,1000,,3118,2.7,,46,965.8,825,965.8,864.726298,29,0
394,10% Prabhu Bank Debenture 2084 ,,,,,,PBLD84,0,,1000,,8221,7.55,,109,1090.8,851,1090.8,918.973336,52,0
395,10% Prime Debenture 2088,,,,,,PBD88,0,,1000,,17188,14.71,,534,1000,790.1,950,855.943024,165,0
396,10% Sanima Bank Limited Debenture,,,,,,SAND2085,2000000,,1000,2000,827,0.83,,30,1130.8,948,1130.8,999.877267,16,0
397,10% Sunrise Debenture 2080,,,,,,SRD80,1000000,,1000,1000,3881,3.76,,60,1020,920,1020,969.257072,41,0
398,10.25% Citizens Bank Debenture 2086,,,,,,CIZBD86,0,,1000,,255,0.26,,4,1040,1000,1020,1007.843137,2,0
399,10.25% GLOBAL IME BANK LTD. DEBENTURE 2080/81,,,,,,GBD80/81,103105160,,1000,103105.16,12136,11.61,,153,1075,920,1075,957.026013,84,0
400,10.25% KBL Debenture 2086,,,,,,KBLD86,0,,1000,,6107,5.66,,108,1106.5,837.1,1106.5,927.149828,58,0
401,10.25% Machhapuchhre Bank Debenture 2085,,,,,,MBLD2085,0,,1000,,1681,1.67,,52,1116,900.1,1116,991.747709,19,0
402,10.25% NBBL Debenture 2085,,,,,,NBBD2085,0,,1000,,1555,1.65,,29,1252.1,970.2,1252.1,1063.890675,13,0
403,10.25% Nepal SBI Bank Debenture 2083,,,,,,SBID83,0,,1000,,11974,10.95,,211,1000,851,1000,914.397452,88,0
404,10.25% NIC Asia Debenture 2083/84,,,,,,NICD83/84,0,,1000,,2649,2.45,,47,1097.5,869,1097.5,924.961155,30,0
405,10.25% Prabhu Bank  Debenture 2086,,,,,,PBLD86,0,,1000,,2745,2.5,,42,979,853,979,910.117304,24,0
406,10.25% SBL Debenture 2083,,,,,,SBLD83,0,,1000,,2057,1.93,,28,1098.5,905,1098.5,939.174769,15,0
407,10.25% Sunrise Bank Debenture 2083,,,,,,SRBLD83,0,,1000,,8714,8.06,,84,1070,857,1070,925.054624,35,0
408,10.35% Agricultural Bank Debenture 2083,,,,,,ADBLD83,0,,1000,,5846,5.55,,135,1123,865.1,1123,949.588932,58,0
409,10.5 % NEPAL INVESTMENT DEBENTURE 2082,,,,,,NIBD2082,0,,1000,,23745,22.53,,247,1044,890.1,1032.9,948.88622,63,0
410,10.50% SBL Debenture 2082,,,,,,SBLD2082,0,,1000,,1199,1.17,,47,1060.2,920,1060.2,972.24412,32,0
411,11% NIC Asia Debenture 082/83,,,,,,NICAD8283,0,,1000,,11944,11.84,,229,1170,927.5,1170,991.544608,84,0
412,12 % Goodwill Finance Limited Debenture 2083,,,,,,GWFD83,0,,1000,,12721,13.18,,166,1147.5,989.8,1125,1035.857723,76,0
413,12% ICFC Finance Limited Debenture 2083,,,,,,ICFCD83,0,,1000,,13826,14.27,,253,1186,988.1,1186,1032.339215,105,0
414,8.5% BOK Debenture 2086,,,,,,BOKD86,1600000,,1000,1600,7070,5.42,,201,859.4,738.5,859.4,766.847142,101,0
415,8.5% Laxmi Bank Debenture 2088,,,,,,LBLD88,0,,1000,,2322,1.82,,86,960.4,735.4,818,785.552196,43,0
416,8.5% Nepal Bank Debenture 2087,,,,,,NBLD87,0,,1000,,8238,6.34,,274,999.6,711,869,769.355765,100,0
417,8.5% Nepal Investment Bank Debenture 2084,,,,,,NIBD84,0,,1000,,9730,7.97,,184,869,753.4,865,819.462394,100,0
418,8.5% Prabhu Bank Debenture 2087,,,,,,PBLD87,0,,1000,,8624,6.45,,114,1000,730,809.7,747.370709,41,0
419,8.5% Sanima Debenture 2087,,,,,,SBD87,0,,1000,,4757,3.67,,115,857.9,732.6,857.9,771.484317,58,0
420,8.5% SBL Debenture 2084,,,,,,SBLD84,0,,1000,,3862,3.19,,69,880,774.2,880,826.156732,38,0
421,8.75 % Prime Debenture 2085,,,,,,PBD85,0,,1000,,5864,4.65,,115,846,759,846,792.215859,70,0
422,9% NIC Asia Debenture 2081/82,,,,,,NICAD8182,0,,1000,,1620,1.52,,35,1030.2,900.1,1009.6,938.537654,24,0
423,9.5% Manjushree Finance Limited Debenture 2085,,,,,,MFLD85,0,,1000,,4791,4.11,,141,1015,805.1,975,857.139574,65,0
424,9.5% NCC Debenture 2086,,,,,,NCCD86,0,,3000000000,,13200,12.08,,83,1084,823.2,1084,915.390757,40,0
425,Century Debenture 2088,,,,,,CCBD88,0,,1000,,4654,4.08,,196,1022.9,816,1022.9,877.324946,92,0
426,Civil Bank Debenture 2088,,,,,,CBLD88,0,,1000,,16155,14.12,,456,1024,813,991.4,873.940656,163,0
427,Everest Bank Limited,,,,,,EBLD86,0,,1000,,7701,5.97,,269,1000,725,840,775.460524,122,0
428,"Garima Debenture, 2085",,,,,,GBBD85,0,,1000,,15347,12.47,,518,1000,722.5,1000,812.641447,138,0
429,Global IME Bank Limited Debenture 2086/87,,,,,,GBILD86/87,0,,1000,,8804,6.8,,196,836,730,836,772.46698,109,0
430,Nabil Debenture 2085,,,,,,NBLD85,0,,1000,,6482,5.09,,147,860,730,843,785.898611,83,0
431,NIFRA Uraj Rinpatra7%-2085/86,,,,,,NIFRAUR85/86,0,,1000,,100,0.1,,1,1000,1000,1000,1000,1,0
432,NMB Debenture 8.50% - 2087/88,,,,,,NMBD87/88,0,,1000,,1783,1.41,,90,1000,747.1,805.9,793.118395,26,0
433,Shangri-la Development Bank Debenture 2087,,,,,,SDBD87,0,,1000,,5772,4.54,,119,874.7,745,864.5,785.97992,69,0
TOTAL,,,,,,,,107705160,,,107705.16,293665,260.76000000000005,,6085,,,,,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
GRAND TOTAL,,,,,,,,12103629564,,,913392.65,1277110854,467126.93,,8644715,,,,,,3082519.53
